Fecha;Marca;Temporada;Sucursal;Suma de Costo Venta Actual;Codigo Modelo;Nombre Modelo;Suma de Rebates Actual;Codigo Variacion;Nombre Variacion;Suma de Venta S/.;Suma de Venta Unid.;Suma de Contr. S/.;Suma de Stock S/.;Suma de Stock Und.
2025-07-13;EXIT;OI;Miraflores;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503724;POLO YASMIN O25EXPL040 HUESO M;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503724;POLO YASMIN O25EXPL040 HUESO M;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;San Borja;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503724;POLO YASMIN O25EXPL040 HUESO M;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503724;POLO YASMIN O25EXPL040 HUESO M;0.0;0.0;0.0;142.12;2.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503724;POLO YASMIN O25EXPL040 HUESO M;0.0;0.0;0.0;142.12;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503725;POLO YASMIN O25EXPL040 HUESO S;0.0;0.0;0.0;142.12;2.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503725;POLO YASMIN O25EXPL040 HUESO S;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503725;POLO YASMIN O25EXPL040 HUESO S;0.0;0.0;0.0;213.18;3.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503725;POLO YASMIN O25EXPL040 HUESO S;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503725;POLO YASMIN O25EXPL040 HUESO S;0.0;0.0;0.0;142.12;2.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503725;POLO YASMIN O25EXPL040 HUESO S;0.0;0.0;0.0;213.18;3.0
2025-07-13;EXIT;OI;San Borja;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503725;POLO YASMIN O25EXPL040 HUESO S;0.0;0.0;0.0;142.12;2.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503725;POLO YASMIN O25EXPL040 HUESO S;0.0;0.0;0.0;142.12;2.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503725;POLO YASMIN O25EXPL040 HUESO S;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503726;POLO YASMIN O25EXPL040 HUESO XS;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503726;POLO YASMIN O25EXPL040 HUESO XS;0.0;0.0;0.0;142.12;2.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503726;POLO YASMIN O25EXPL040 HUESO XS;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503726;POLO YASMIN O25EXPL040 HUESO XS;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503726;POLO YASMIN O25EXPL040 HUESO XS;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503726;POLO YASMIN O25EXPL040 HUESO XS;0.0;0.0;0.0;71.06;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503722;POLO YASMIN O25EXPL040;0.0;35503726;POLO YASMIN O25EXPL040 HUESO XS;0.0;0.0;0.0;142.12;2.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503728;PANTALON JULI RP O25EXPN013 HUESO 26;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503728;PANTALON JULI RP O25EXPN013 HUESO 26;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;San Borja;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503728;PANTALON JULI RP O25EXPN013 HUESO 26;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503728;PANTALON JULI RP O25EXPN013 HUESO 26;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503728;PANTALON JULI RP O25EXPN013 HUESO 26;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503729;PANTALON JULI RP O25EXPN013 HUESO 28;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503729;PANTALON JULI RP O25EXPN013 HUESO 28;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503729;PANTALON JULI RP O25EXPN013 HUESO 28;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503729;PANTALON JULI RP O25EXPN013 HUESO 28;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;San Borja;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503729;PANTALON JULI RP O25EXPN013 HUESO 28;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503729;PANTALON JULI RP O25EXPN013 HUESO 28;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503729;PANTALON JULI RP O25EXPN013 HUESO 28;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503730;PANTALON JULI RP O25EXPN013 HUESO 30;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503730;PANTALON JULI RP O25EXPN013 HUESO 30;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503730;PANTALON JULI RP O25EXPN013 HUESO 30;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503730;PANTALON JULI RP O25EXPN013 HUESO 30;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503730;PANTALON JULI RP O25EXPN013 HUESO 30;0.0;0.0;0.0;416.44;4.0
2025-07-13;EXIT;OI;San Borja;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503730;PANTALON JULI RP O25EXPN013 HUESO 30;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503730;PANTALON JULI RP O25EXPN013 HUESO 30;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503730;PANTALON JULI RP O25EXPN013 HUESO 30;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503731;PANTALON JULI RP O25EXPN013 HUESO 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503731;PANTALON JULI RP O25EXPN013 HUESO 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503731;PANTALON JULI RP O25EXPN013 HUESO 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503731;PANTALON JULI RP O25EXPN013 HUESO 32;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503731;PANTALON JULI RP O25EXPN013 HUESO 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503727;PANTALON JULI RP O25EXPN013;0.0;35503731;PANTALON JULI RP O25EXPN013 HUESO 32;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503733;PANTALON JULIANA RP O25EXPN014 BEIGE L;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503733;PANTALON JULIANA RP O25EXPN014 BEIGE L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503733;PANTALON JULIANA RP O25EXPN014 BEIGE L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503733;PANTALON JULIANA RP O25EXPN014 BEIGE L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503733;PANTALON JULIANA RP O25EXPN014 BEIGE L;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;San Borja;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503733;PANTALON JULIANA RP O25EXPN014 BEIGE L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503733;PANTALON JULIANA RP O25EXPN014 BEIGE L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503733;PANTALON JULIANA RP O25EXPN014 BEIGE L;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503734;PANTALON JULIANA RP O25EXPN014 BEIGE M;0.0;0.0;0.0;520.55;5.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503734;PANTALON JULIANA RP O25EXPN014 BEIGE M;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503734;PANTALON JULIANA RP O25EXPN014 BEIGE M;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503734;PANTALON JULIANA RP O25EXPN014 BEIGE M;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503734;PANTALON JULIANA RP O25EXPN014 BEIGE M;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503734;PANTALON JULIANA RP O25EXPN014 BEIGE M;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;San Borja;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503734;PANTALON JULIANA RP O25EXPN014 BEIGE M;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503734;PANTALON JULIANA RP O25EXPN014 BEIGE M;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;Los Olivos;52.06;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503735;PANTALON JULIANA RP O25EXPN014 BEIGE S;80.08;1.0;28.02;312.33;3.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503735;PANTALON JULIANA RP O25EXPN014 BEIGE S;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503735;PANTALON JULIANA RP O25EXPN014 BEIGE S;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503735;PANTALON JULIANA RP O25EXPN014 BEIGE S;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503735;PANTALON JULIANA RP O25EXPN014 BEIGE S;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;San Borja;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503735;PANTALON JULIANA RP O25EXPN014 BEIGE S;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503735;PANTALON JULIANA RP O25EXPN014 BEIGE S;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503735;PANTALON JULIANA RP O25EXPN014 BEIGE S;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503736;PANTALON JULIANA RP O25EXPN014 BEIGE XS;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503736;PANTALON JULIANA RP O25EXPN014 BEIGE XS;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503736;PANTALON JULIANA RP O25EXPN014 BEIGE XS;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503737;PANTALON JULIANA RP O25EXPN014 CAMEL L;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503737;PANTALON JULIANA RP O25EXPN014 CAMEL L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503737;PANTALON JULIANA RP O25EXPN014 CAMEL L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503737;PANTALON JULIANA RP O25EXPN014 CAMEL L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503737;PANTALON JULIANA RP O25EXPN014 CAMEL L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503737;PANTALON JULIANA RP O25EXPN014 CAMEL L;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;San Borja;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503737;PANTALON JULIANA RP O25EXPN014 CAMEL L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503737;PANTALON JULIANA RP O25EXPN014 CAMEL L;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503738;PANTALON JULIANA RP O25EXPN014 CAMEL M;0.0;0.0;0.0;520.55;5.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503738;PANTALON JULIANA RP O25EXPN014 CAMEL M;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503738;PANTALON JULIANA RP O25EXPN014 CAMEL M;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503738;PANTALON JULIANA RP O25EXPN014 CAMEL M;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503738;PANTALON JULIANA RP O25EXPN014 CAMEL M;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503738;PANTALON JULIANA RP O25EXPN014 CAMEL M;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;San Borja;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503738;PANTALON JULIANA RP O25EXPN014 CAMEL M;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503738;PANTALON JULIANA RP O25EXPN014 CAMEL M;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503739;PANTALON JULIANA RP O25EXPN014 CAMEL S;0.0;0.0;0.0;416.44;4.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503739;PANTALON JULIANA RP O25EXPN014 CAMEL S;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503739;PANTALON JULIANA RP O25EXPN014 CAMEL S;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503739;PANTALON JULIANA RP O25EXPN014 CAMEL S;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503739;PANTALON JULIANA RP O25EXPN014 CAMEL S;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503739;PANTALON JULIANA RP O25EXPN014 CAMEL S;0.0;0.0;0.0;416.44;4.0
2025-07-13;EXIT;OI;San Borja;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503739;PANTALON JULIANA RP O25EXPN014 CAMEL S;0.0;0.0;0.0;416.44;4.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503739;PANTALON JULIANA RP O25EXPN014 CAMEL S;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503739;PANTALON JULIANA RP O25EXPN014 CAMEL S;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503740;PANTALON JULIANA RP O25EXPN014 CAMEL XS;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503740;PANTALON JULIANA RP O25EXPN014 CAMEL XS;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503740;PANTALON JULIANA RP O25EXPN014 CAMEL XS;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503740;PANTALON JULIANA RP O25EXPN014 CAMEL XS;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503740;PANTALON JULIANA RP O25EXPN014 CAMEL XS;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503740;PANTALON JULIANA RP O25EXPN014 CAMEL XS;0.0;0.0;0.0;312.33;3.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503740;PANTALON JULIANA RP O25EXPN014 CAMEL XS;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503732;PANTALON JULIANA RP O25EXPN014;0.0;35503740;PANTALON JULIANA RP O25EXPN014 CAMEL XS;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503633;JEAN JENIFER RP O25EXJN013 AZUL 28;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503633;JEAN JENIFER RP O25EXJN013 AZUL 28;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;San Borja;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503633;JEAN JENIFER RP O25EXJN013 AZUL 28;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503633;JEAN JENIFER RP O25EXJN013 AZUL 28;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503639;JEAN JENIFER RP O25EXJN013 CELES 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503639;JEAN JENIFER RP O25EXJN013 CELES 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503639;JEAN JENIFER RP O25EXJN013 CELES 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503639;JEAN JENIFER RP O25EXJN013 CELES 32;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503635;JEAN JENIFER RP O25EXJN013 AZUL 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503635;JEAN JENIFER RP O25EXJN013 AZUL 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503635;JEAN JENIFER RP O25EXJN013 AZUL 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503635;JEAN JENIFER RP O25EXJN013 AZUL 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503635;JEAN JENIFER RP O25EXJN013 AZUL 32;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503638;JEAN JENIFER RP O25EXJN013 CELES 30;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503638;JEAN JENIFER RP O25EXJN013 CELES 30;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;AREQUIPA;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503638;JEAN JENIFER RP O25EXJN013 CELES 30;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503638;JEAN JENIFER RP O25EXJN013 CELES 30;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503634;JEAN JENIFER RP O25EXJN013 AZUL 30;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Chiclayo;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503634;JEAN JENIFER RP O25EXJN013 AZUL 30;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503634;JEAN JENIFER RP O25EXJN013 AZUL 30;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Los Olivos;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503632;JEAN JENIFER RP O25EXJN013 AZUL 26;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;San Miguel;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503632;JEAN JENIFER RP O25EXJN013 AZUL 26;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;Miraflores;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503632;JEAN JENIFER RP O25EXJN013 AZUL 26;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;CD Villa El Salvador;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503632;JEAN JENIFER RP O25EXJN013 AZUL 26;0.0;0.0;0.0;208.22;2.0
2025-07-13;EXIT;OI;Jockey Plaza;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503636;JEAN JENIFER RP O25EXJN013 CELES 26;0.0;0.0;0.0;104.11;1.0
2025-07-13;EXIT;OI;PLAZA LIMA NORTE;0.0;35503631;JEAN JENIFER RP O25EXJN013;0.0;35503636;JEAN JENIFER RP O25EXJN013 CELES 26;0.0;0.0;0.0;104.11;1.0
